                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                  2.096,                 4.1507,                  2.189,                0.00374,                0.81955,                0.04033,                 0.0147,                 1.8306,                 3.7683,                  1.934,                0.07021,                0.00331,                0.00331
